인천시는 무더위에 가축 질병 피해가 우려됨에 따라 축산 농가를 대상으로 집중 방역관리에 나서기로 했습니다.,0
무더위가 지속하면 가축들은 고온 스트레스 때문에 사료 섭취량과 소화율이 감소하고 열사병이 발생할 수 있습니다.,0
인천시 관계자는 그늘 막 설치와 물 뿌리 기 적정 사육 마 릿 수 유지 등 여름철 가축 관리를 철저히 해 폭염 피해가 발생하지 않도록 대비할 것을 당부했습니다.,0
캘 리 포 이아 주 스키 휴양지인 빅 베어 와 새 크라 멘 토 지역에 산불이 나서 피해가 발생했습니다.,0
더위를 피해서 재미있게 물놀이 즐기시고 돌아가실 때는 본인의 쓰레기도 직접 챙겨 환경을 생각하는 멋진 모습도 잊지 말 아야겠습니다.,0
[ 기자 ]4 살 남자 어린이가 유치원 통학버스에서 발견된 것은 오후 4시 반쯤 폭염 피해를 미리 막기 위한 긴급 재난 문자가 전 국민에게 전달된 당일이었습니다.,1
피해 없도록 대비 잘해 주시기 바랍니다.,0
중국 남동부 일대에 연일 불볕 더위가 이어지면서 열사병으로 20여 명이 숨진 것으로 파악됐습니다.,1
현지 언론들은 지난 한 주 사이 안 후 이성에서 4명 장쑤성에서 16명 산둥성에서 6명 그리고 상하이에서 1명이 열사병으로 숨진 것으로 집계됐다고,1
신한 은행으로 자동 납부를 하는 가입자들 만 피해를 봤습니다.,0
볼 수 있는데 일반적으로 대질조사는 정말 명백한 증거가 있으면 그러니까 우리가 빼도 박도 못한다는 얘기를 하는데. 그러한 증거가 있으면 대질조사할 필요가 없어요.,0
그런 데 일반적으로 협박성인데 이게 법률적인 걸 피해 가면서 뭔 가 노골적으로 보이지 않게 하기 위해서 대부분 뒤에다가 참고로 이런 것을 씁니다.,0
안 봤느냐라는 특검과 김 경수 지사와의 창과 방패의 싸움은 논외로 치더라도 그 부분은 피해 가든 어떻게 되든 간에 결론이 나더라도 일단 김 경수 지사가 이 사건이 초반에 터졌을 때 경찰 조사나 언론을 통해서 밝혔던 내용과 지금 상당 부분 진실이 거짓말로 드러난 게 많잖아요.,0
이것은 국민들에게 다양한 의견을 받는 양식은 아닌 것이죠.,0
BMW 화재에 대한 대처 문제 이것도 중요한 문제인데 저는 그 두 가지가 끌어내리는 데 결정적인 요소라고 는 보지 않아요.,0
그래서 저게 지금 상당히 화재가 되고 있는데. 결국 당대표 선거하는 데 있어서 플러스요인은 아니고 마이너스 요인은 될 수 있다고,0
폭염과 가뭄은 농작물의 저항력을 떨어뜨리고 해충이 번식하기에 좋은 조건이어서 초기에 방제해야 피해를 줄일 수 있습니다.,0
콩이나 채소 등에 발생하는 파 밤나방의 애벌레로 이 지역의 1ha 가 넘는 콩밭이 피해를 봐 농사를 망치게 됐습니다.,0
주로 잎이나 작은 줄기에 매달려 즙을 빨아 먹는 미국 선녀벌레로 과일의 상품성을 떨어뜨려 피해를 줍니다.,0
[ 홍성 준 농촌 진흥청 재해 대응과 농업 연구사 해충의 경우 어린 시기보다 컸을 때 피해가 더 크기 때문에 어린 시기에 예방적으로 적용 약제를 살포해야 피해를 줄일 수 있습니다.],0
유례없는 폭염과 가뭄에다 해충까지 겹치면서 농촌은 이중 삼중의 피해가 우려됩니다.,0
농사용 전기는 누진제가 적용되지 않아 가정용보다 공급 단가가 낮기 때문에 일부 농가가 농사용을 집에서 사용하는 불법을 저지르는 것입니다.500,0
일사병이나 열사병의 위험이 큰 만큼 야외활동을 자제하는 게 좋겠습니다.,0
특히 화요일에는 중부 지방을 중심으로 돌풍과 벼락을 동반한 국지성 호우가 예상되니까요. 비 피해 없도록 미리 주변 점검 꼼꼼히 해 주시기 바랍니다.,0
그해 여름 드라마 제작 현장에서 주인공 역의 배우가 탈진해 쓰러지는 가 하면 사극 촬영장에서는 수염이 자주 떨어져 제작진의 짜증을 돋웠다고,0
기상청은 오늘 밤부터 주말까지 집중 호우로 인해 산사태나 침수 피해가 발생할 것으로 우려된다고 말하고 철저한 대비를 당부했습니다.,0
[ 김병원 농협 중앙회장 적극적으로 농협은 농기계를 동원한 농가 노동력을 해소를 하기 위해서 여러 가지 대책을 강구하도록 그렇게 생각을 하고 있습니다.],0
엄마 아빠랑.] 입고 있는 방화 복 무게만 3.8kg 달리기와 화재 진압 구조 훈련을 할 때 공기호흡기와 안전화까지 착용하면 20kg까지 무게가 늘어납니다.,0
[ 임 승원 서울 소방학교 교육생 이런 더위에도 화재 현장의 열기를 생각하면서 시민들의 안전을 위해 훈련하고 선배님 들 의 얼굴에 먹칠하지 않게 열심히 하는 104 기가 되도록 노력하겠습니다.],0
경찰은 오늘부터 BMW 화재 고소사건에 대한 본격적인 조사에 들어갑니다.,0
남해 안과 경기 서해안에는 태풍의 간접 영향과 대조기가 겹치면서 해수면 높이가 높아 질 것으로 보여 침수 피해 대비가 필요합니다.,0
최근엔 각종 도시 개선 사업으로 녹지 공간의 비율이 높아 지면서 말벌이 서식할 수 있는 공간이 늘어나면서 피해 우려가 커졌습니다.,0
소 방청은 벌 쏘임 피해가 속출하는 만큼 벌집을 섣불리 제거하거나 벌을 자극하지 말고 119에 신고해 달라고 당부했습니다.,0
빗길 교통사고와 급류로 2명이 숨졌고 정전과 누수 도로 함몰 등의 피해도 잇따랐습니다.,1
이미 많은 비가 내려 지반이 약 해져 있는 만큼 피해 없도록 대비 잘해 주시기 바랍니다.,0
중앙 재난안전대책본부와 국민안전 처는 오늘 충북 도청 대회의 실에서 충북 지역 호우 피해 조사에 나서는 중앙 합동 조사단 교육을 가졌습니다.,0
사전교육을 마친 합동 조사단은 오는 28일까지 수해 지역을 대상으로 정확한 피해 규모를 집계할 예정입니다.,0
충북 지역 수해 피해액은 지금까지 570억 원으로 잠정 집계됐습니다.,0
청주가 가장 큰 피해를 입어 320억 원이 넘어섰고 괴 산도 100억 원에 가까운 침수 피해를 봤습니다.,0
주택도 천여 동이 넘게 파손되거나 침수 피해를 보았고 3천 5백여 ㏊ 의 농경지가 물에 잠겼던 것으로 파악됐습니다.,1
추석 대목을 앞두고 농어민들은 그저 무심한 하늘만 쳐다볼 수밖에 없는데요. 폭염과 가뭄 때문에 가축과 어류 수백만 마리가 떼죽음을 당했고 농작물은 열기를 버티지 못하고 타 버렸습니다.,1
[ 김철 물고기 양식 어민 고수 온에 이렇게 많은 고기가 죽어서 안 좋은데 적조까지 와 버리면 어민들은 어떻게 할 방법이 없습니다.],0
피해 없도록 조심하셔야겠습니다.[ 앵커] 요즘 습도가 높아서 모발이 축축 늘어지는데 드라이어로 말릴 때 따뜻한 바람이 좋다 고요[ 기자] 드라이어의 따뜻한 바람은 머리 볼륨을 살려 주고 찬 바람은 고정하는 역할을 합니다.,0
[ 앵커] 폭염으로 바닷물 온도가 달궈 지면서 충남 서해안 천수만 일대 양식장에서도 우럭이 집단 폐사했습니다.,1
액화 산소를 투입하는 등 어민들이 피해 예방에 총력전을 벌였지만 물고기들은 한 달 가까이 이어진 고수 온을 이겨 내지 못했습니다.,0
[ 기자] 충남 서산 천수만 일대 가두리 양식장입니다.,0
폐사한 물고기들이 계속 떠오르면서 양식장은 물고기의 무덤으로 변해 버렸습니다.,0
지난 17일부터 우 럭 12만 마리가 폐사해 2억 원 넘는 피해가 발생한 것으로 잠정 집계됐으나 바닥에 가라앉은 물고기는 그 수를 헤아릴 수 없을 정도입니다.,0
액화 산소를 투입하는 등 피해를 막기 위해 안간힘을 썼지만 어민들의 노력은 모두 물거품이 됐습니다.,0
[ 구 본풍 서산시 부시장 폐 사체를 빨리 잘 치워야 추가 피해가 없기 때문에 이 부분을 최대한 신속하게 처리하는 것을 행정적으로 지원하고 어민들의 보상 문제는 보험사와 협의해서 처리할 예정입니다.],0
바닷물 수온을 내려 줄 태풍이 뒤늦게 북상하고 있다지만 양식장 시설물 피해까지 우려돼 어민들의 시름은 더 깊어지고 있습니다.,0
대기도 점차 건조 해지고 있는 만큼 화재 예방에 각별히 신경 써 주시기 바랍니다.,0
[ 기자] 홍천군에 있는 내수면 양식장입니다.,0
[ 허 남 규 민물 메기 양식장 대표 하루 두 번 세 번이고 무조건 보이는 대로 죽은 물고기 건지는 게 제 일과예요.,0
시설물 피해 없도록 조심하시기 바랍니다.,0
중국 관영 매체 글로벌 타임스는 중국에서 가장 긴 강인 양 쯔 강 중 하류 일대 수위가 위험 수준에 도달하면서 남부 지방에 심각한 홍수 피해가 나고 있다고,1
피해가 가장 심각한 후난 성은 지난달 평균 강우량이 1951년 기상 관측 이래 최고를 기록했고 14개 지역에서 이재민 403만 명이 발생했습니다.,1
폭염이 사실 어제 오늘 좀 나아졌지만 8월 중순까지 이어진다고 하니까 정말 정부 각 부처에서 폭염의 피해 예방과 전력 수급 관리에 만전을 먼저 기해야 된다고 생각합니다.,0
그래서 폭염 한파도 특별 재난으로 추가해서 국가 차원에서 피해 예방과 지원을 해 주는 내용의 법 개정을 검토하겠습니다.,0
또 북한 남부나 휴전선 부근으로 이동한다면 폭염은 꺾이겠지만 태풍 피해가 우려되죠.,0
열사병과 탈진 위험성이 무척 큰 만큼 반드시 한낮에 장시간 실외활동은 피하시기 바랍니다.,0
수요일 밤 제주도를 지나 목요일 새벽에는 목포 부근 육상에 상륙할 것으로 보이고 이후 한반도를 관통해 동해 상으로 진출하겠는데요. 초속 40m 가 넘는 강풍과 400mm 가 넘는 폭우가 쏟아지겠고 특히 남해 안과 서해안에는 해일 피해도 우려됩니다.,0
엄마 아빠랑.] 입고 있는 방화 복 무게만 3.8kg 달리기와 화재 진압 구조 훈련을 할 때 공기호흡기와 안전화까지 착용하면 20kg까지 무게가 늘어납니다.,0
[ 임 승원 서울 소방학교 교육생 이런 더위에도 화재 현장의 열기를 생각하면서 시민들의 안전을 위해 훈련하고 선배님 들 의 얼굴에 먹칠하지 않게 열심히 하는 104 기가 되도록 노력하겠습니다.],0
장비와 인력도 부족한 데 찌는 듯한 더위까지 이어지면서 피해 주민들은 애를 먹고 있습니다.,0
미처 대비하지 못한 상황에서 시간당 90mm 가 넘는 폭우가 쏟아지면서 피해가 심각합니다.,1
하천 바로 옆에 있는 마을이다 보니 피해가 더 컸습니다.,0
중장비도 동원했지만 피해가 워낙 커 복구에는 상당한 시간이 걸릴 것으로 보입니다.,0
찌는 듯한 무더위 역시 피해 주민을 힘들게 만들고 있습니다.,0
폭염 주의보가 내려질 정도로 가마솥 더위가 이어지고 있는데요. 이 마을은 주택 대부분이 침수돼 주민들이 컨테이너나 차량에서 잠을 청했습니다.,0
지금까지 충북에서 수해로 7명이 사망했고 피해 금액은 어제보다 100억 원 늘어난 295억 원으로 잠정 집계됐습니다.,0
주택 800 여 채가 피해를 봐 이재민은 1800여 명이나 발생했고 빗물과 토사에 잠긴 농경지는 3200ha에 달합니다.,1
오늘 귀국한 박봉 순 의원은 지역구가 침수 피해를 봤지만 지역구를 뒤로 한 채 외유성 연수를 떠났습니다.,0
한편 연휴 길어 지며 피해 보거나 오히려 소외 받는 사람에 대한 세심한 지원 마련할 필요가 있습니다.10,0
또 한 집중 호우 폭염 등 재해피해 금융지원 보험금 지급 차질 없는지 살펴봐야 한다.,0
이번 태풍은 특히 강풍 피해가 클 것으로 우려됩니다.,0
선박은 안전한 곳으로 대피시키고 해안가 안전사고와 침수 피해가 없도록 대비해 주시기 바랍니다.,0
또 자연산 민어 경락 가는 1년 전 이맘때보다 무려 60 나 올랐고 참돔과 광어는 지난해 평균가격보다도 각각 50와 30 비싸졌습니다. 이처럼 수산물 가격이 급등한 것은 유례없는 폭염으로 고수 온 현상으로 폐사한 수산물이 많아 출하량이 줄어들었기 때문으로 풀이 됩니다.,1
하지만 해안과 산간 지역에 집중되면서 다행히 큰 피해로 이어지지는 않았습니다.,0
태풍은 이번 목요일쯤 강한 세력을 유지한 채 한반도를 관통할 것으로 보여 엄청난 피해가 우려됩니다.,0
비바람이 더 강한 태풍 진행 방향의 오른쪽 위험 반원에 놓여 엄청난 피해가 우려됩니다.,0
[ 유희 동 기상청 예보국장 태풍의 동쪽 위험 반경에 우리나라 대부분이 들어오기 때문에 지금 상황은 매우 위험 하다고 볼 수 있고….] 기상 청은 초속 40m 가 넘는 폭풍과 400mm 가 넘는 폭우가 동반되고 서해안과 남해안에는 해일 피해도 우려된다며 철저한 대비를 당부했습니다.,0
대 강 전체에 녹 조가 번지고 있고 다음 달 추석을 앞둔 과수 농가도 비상입니다.,0
과수 농가도 힘겹습니다.,0
유례를 찾기 힘든 폭염에 강이며 들녘이며 피해가 점점 더 커지고 있습니다.,1
중부는 비 피해에 남부는 건강 관리에 주의를 기울이는 하루 되시기 바랍니다.,0
기상청은 폭염 주의보가 내려지면 일사병이나 열사병 온 열 질환 가능성이 커진다며 노약자는 낮 동안 외출을 자제하고 물을 자주 마시는 등 건강 관리에 유의해 달라고 당부했습니다.,0
내일과 모레 우리나라는 19호 태풍 ' 솔 릭' 의 직접 영향권에 들 것으로 보여 피해가 우려됩니다.,0
내일과 모레 사이 서해와 남해 상에는 물결이 최대 8m까지 높게 일며 해일 피해도 우려됩니다.,0
폭염 특보가 내려지면 열사병과 탈진 등 온 열 질환 가능성이 무척 높습니다.,0
산불 등 화재 사고 발생하지 않도록 불씨 관리 철저히 해 주시기 바랍니다.,0
도 안팎의 살인적인 더위에 인명피해가 속출하고 물고기까지 떼죽음을 당했습니다.,1
[ 기자] 중국 내륙 쓰촨 성 다 저 우시의 한 양식장. 연일 계속되는 폭염에 물고기 수만 마리가 떼죽음을 당했습니다.,0
[ 양식장 주인 어제 양식장에 가 보니 수온이 높아 졌고 물고기는 이미 다 죽어 있었습니다.],0
지난 한 주 동안 계속된 폭염으로 안후이 성 허페이에서 최소 4명이 장쑤 성에서 16명 산 둥 성에서 6명이 숨지는 등 인명피해도 속출하고 있습니다.,1
[ 기자] 연 일 계속되는 불볕 더위에 통학차량에 갇혀 숨진 4살 어린이.[ 김 양 유족 어린아이가 안 보이면 찾아야 당연한 거 아니에요],1
폭염 속에 어린이가 숨졌던 통학차량과 같은 차종입니다.,1
실제 지난 2016년 한해에만 보육교사의 아동 학대 사례는 6백 건에 달했고 피해는 3살도 안 된 아이들에게 집중됐습니다.,0
질병관리본부는 지난 3일부터 8일까지 6일 동안 열 탈진과 열사병 열 실신 등 온 열 질환으로 병원을 찾은 환자가 74명으로 집계됐다고 밝혔습니다.,1
열사병과 탈진 등 온 열 질환에 각별히 주의하시기 바랍니다.,0
크게 열 탈진과 열사병 두 가지로 볼 수 있는데요. 열 탈진은 우리가 흔히 ' 더위 먹었다' 라로 표현하는 질환이라고 보면 됩니다.,0
열사병도 발생 원인도 열 탈진과 같습니다.,0
하지만 열사병은 극심한 탈수 현상이 일어나고 체온이 높아 지면서 의식을 잃게 되는데요 심한 경우 심각한 뇌 손상을 입거나 사망에 이를 수 있습니다.,0
따라서 열사병이 의심되면 그늘로 옮긴 뒤 체온을 낮춰 주고 신속하게 병원으로 옮겨야 합니다.,0
또 열 탈진과는 달리 환자에게 물을 먹이는 건 금물입니다.,0
[ 앵커] 계속되는 가뭄으로 농작물 피해가 커지고 있는 가운데 병해충 발생도 늘고 있습니다.,1
가뭄에다 더위까지 겹친 탓으로 보이는데 물 부족에 이어 병충해 방제까지 농가가 이중고를 겪고 있습니다.,0
주범은 멸 강 나방의 애벌레. 매년 중국에서 날아와 장마 전까지 벼와 옥수수 등에 피해를 주는데 올해 우리나라에 가뭄과 고온이 계속돼 예년보다 2 배나 많이 발생했습니다.,1
알에서 깨어난 지 얼마 안 된 어린 벌레로 7월이면 성충이 돼서 농작물로 옮겨갑니다.,0
최근 가뭄이 계속돼 큰 피해가 우려됩니다.,0
[ 신종덕 경기도 농업 기술원 연구사 외래 돌발해 충들이 성충이 되면 이동이 많고 더 많은 피해를 줄 수 있습니다.,0
요즘같이 어린 벌레일 때 방제를 서두름으로써 피해를 줄일 수 있습니다.],0
물고기 떼죽음은 물론 수돗물 안전도 장담할 수 없다는 우려마저 나오고 있다.,0
한강에는 밤 더위를 피해 나온 시민들이 많다고,0
폭염 특보가 내려지면 열사병과 탈진 등 온 열 질환 가능성이 무척 높습니다.,0
황 총리는 또 쪽 방촌 주거환경 개선과 화재 예방 안전 점검 강화 보건의료 서비스와 편의 시설 확충 등을 약속했습니다.,0
특보 지역은 일사병과 탈진 등 온 열 질환 위험이 큽니다.,0
전국의 강과 바다 그리고 계곡에는 무더위를 피해 몰려든 사람들 로 연일 붐비고 있습니다.,0
이런 날에는 일사병과 열사병 같은 온 열 질환에 걸릴 가능성이 크니까요. 한낮 장시간의 야외활동은 피하시는 게 좋겠습니다.,0
시설물 피해와 안전사고에 각별히 주의하시기 바랍니다.,0
폭염에 이어 호우 피해가 우려되는 만큼 주변 시설물 관리가 필요합니다.,0
지난달 20 일 섭씨 48.3 도로 미국 내 도시지역 기상관측 사상 최고 기온 신기록을 세운 미 애리 조나 주에서 이번에는 홍수로 9명이 숨지는 등 인명 피해가 발생했습니다.16,1
일 현지언론에 따르면 애리 조나 주 톤 토 국유림에서 전날 폭우로 갑자기 강물이 불어나면서 9명이 급류에 휩쓸려 숨졌습니다.,1
쉽게 말해 입이나 코가 막혀서 숨졌다는 건데 보육교사가 이불로 덮고 누른 게 직접적인 사인이었던 것으로 추정됩니다.,0
다만 숨진 여아의 옷에 약간의 흙이 발견돼 숨지기 전 의자에서 떨어져 깨어났던 것으로 추정됩니다.,0
[ 정 전 피해 아파트 주민 펑 하는 소리가 나면서 1동에서 2동 그다음 전체적으로 불이 나가 버렸어요,0
[ 김창 석 정전 피해 아파트 주민 선풍기도 안 들어오고 날씨는 덥고 잠을 자야 하는데 잠은 못 자고. 물도 먹어야 하는데 찬물도 안 나오고 하니까 불편한 게 많지요.],0
경기도 파주시 와 동동의 한 아파트 단지에서도 정전으로 엘리베이터에 주민이 갇혔다가 구조되는 등 폭염 속 정전 피해가 이어졌습니다.,1
왜 이렇게 다들 피해 가는 거예요,0
주 중반 극심한 폭염은 꺾이겠지만 6년 만에 상륙하는 태풍 ' 솔 릭' 의 영향으로 피해가 우려됩니다.,0
이 밖에도 화재와 수난 사고 출동 건수도 각각 360여 건 100여 건이 증가했습니다.,0
소 방청은 기록 적인 폭염 속 출동 사례가 늘면서 일선 소방 대원들이 탈진하는 것을 막기 위해 얼음 조끼와 팩 등을 지급하는 등 안전 관리를 강화하고 있습니다.,0
특히 동해안에는 건조 주의보가 내려진 가운데 기온도 크게 오르면서 화재 위험성이 높습니다.,0
산불 등 화재 예방에 각별히 유의해 주시기 바랍니다.,0
[ 앵커] 미국 캘리포니아에 대형 산불이 잇따라 발생하며 피해가 속출하고 있습니다.,0
거의 서울 면적과 비슷한 규모로 타들어 가고 있는데요. 지구 온난 화가 주요 원인으로 지목되고 있습니다.,0
이번 산불은 규모 면에서 40여 명이 숨진 지난 10월 수준을 능가하고 있습니다.,0
[ 스티브 앤드 러 스케즈 주민 우리는 산불을 피해 화요일 밤 집을 떠나 아들 집에 머물렀습니다.,0
[ 앵커] 연 일 계속되는 폭염 속에 곳곳에서 피해가 속출하고 있습니다.,1
제주도는 파고가 2m 이상으로 높게 일어 출 조를 피해 주셔야 겠습 니다 남쪽 먼 바다에서는 태풍 노루가 북상함에 따라 풍랑 특보가 발효된 상태 고요 일요일부터 는 태풍 특보로 대치될 가능성이 있습니다.,0
일본 규슈 쪽으로 지나갈 것으로 전망되지만 우리나라 남해 상과 동해 상 일부 해안지역은 피해 가능성이 있습니다.,0
열사병 등 온 열 질환 위험도 큰 상 태니까요 더위가 가장 심한 정오부터 오후 5시 사이에는 되도록 외출을 자제하시기 바랍니다.,0
크게 치솟는 기온에 오늘도 열사병과 탈진 등 온 열 질환에 주의가 필요합니다.,0
기상 청은 이번 주에도 예년보다 무더운 날씨가 예상되는 만큼 온 열 질환 등 더위 피해에 각별히 주의해 달라고 당부했습니다.,0
도가 넘는 폭염에 열사병 환자가 속출하면서 지난 하루 사이 6명이 숨졌습니다.,1
[ 기자]' 엎친 데 덮친 격' 이라 할 수 있는데요. 태평양 고기압의 영향으로 기온이 상승하면서 폭우 피해 지인 서 일본을 비롯해 일본 전국에 폭염이 찾아왔습니다.,0
어제 하루 전국에서 1535명이 일사병과 열사병 증세로 병원으로 이송됐고요.,1
얼마 전 서 일본 지역엔 폭우로 막대한 피해가 발생해 현재 복구 작업도 한창인데요.,0
연휴 기간 만 6천 명 가량이 폭우 피해 지역을 찾을 것으로 예상되고 있는데요. 이 가운데 어제 하루에만 백여 명이 온 열 질환 증상을 보여 병원으로 이송된 것으로 전해 졌습니다.,1
일본 정부는 앞서 서 일본 폭우를 ' 비상 재해' 로 지정하고 집중적인 행정 지원을 약속했는데요. 이 같은 복구 노력 속에 폭염으로 인한 피해까지 확대되지 않도록 야외 활동에 더욱 주의가 필요해 보입니다.,0
피해 없도록 대비 잘해 주시기 바랍니다.,0
진로가 매우 유동적이기는 하지만 이번 주 목요 일쯤 전 남 남해안에 진입할 것으로 예상되는데요. 직접적인 태풍 피해가 우려되는 만큼 철저한 대비가 필요하겠습니다.,0
폭염을 피해 주민들은 바다로 대거 떠났습니다.,0
그리스에서는 고온에 산불까지 번져 90여 명이 숨졌습니다.,0
